symbol,BSflag,dataIdx,volume
600271.SH,B,1700805,20
600271.SH,S,1030,10
600271.SH,S,233194,10
600271.SH,S,455315,10
600271.SH,S,669949,10
600271.SH,S,883331,10
600271.SH,S,1085772,10
600271.SH,S,1289527,10
600271.SH,S,1493808,10
600271.SH,S,1700805,10
600271.SH,S,1914340,10
600297.SH,B,1157,20
600297.SH,B,455213,20
600297.SH,B,883271,20
600297.SH,B,1289377,20
600297.SH,B,1700575,20
600297.SH,S,1157,10
600297.SH,S,232940,10
600297.SH,S,455213,10
600297.SH,S,669521,10
600297.SH,S,883271,10
600297.SH,S,1085738,10
600297.SH,S,1289377,10
600297.SH,S,1493878,10
600297.SH,S,1700575,10
600297.SH,S,1914312,10
600298.SH,B,655,20
600298.SH,B,455296,20
600298.SH,B,883213,20
600298.SH,B,1289176,20
600298.SH,B,1700559,20
600298.SH,S,655,10
600298.SH,S,232991,10
600298.SH,S,455296,10
600298.SH,S,669489,10
600298.SH,S,883213,10
600298.SH,S,1085576,10
600298.SH,S,1289176,10
600298.SH,S,1493913,10
600298.SH,S,1700559,10
600298.SH,S,1914208,10
600299.SH,B,1158,20
600299.SH,B,455530,20
600299.SH,B,883502,20
600299.SH,B,1289122,20
600299.SH,B,1701356,20
600299.SH,S,1158,10
600299.SH,S,233734,10
600299.SH,S,455530,10
600299.SH,S,669514,10
600299.SH,S,883502,10
600299.SH,S,1085714,10
600299.SH,S,1289122,10
600299.SH,S,1494147,10
600299.SH,S,1701356,10
600299.SH,S,1915240,10
600307.SH,B,1008,20
600307.SH,B,455573,20
600307.SH,B,883699,20
600307.SH,B,1289112,20
600307.SH,B,1700513,20
600307.SH,S,1008,10
600307.SH,S,232952,10
600307.SH,S,455573,10
600307.SH,S,669808,10
600307.SH,S,883699,10
600307.SH,S,1085586,10
600307.SH,S,1289112,10
600307.SH,S,1493875,10
600307.SH,S,1700513,10
600307.SH,S,1914758,10
600315.SH,B,990,20
600315.SH,B,455291,20
600315.SH,B,883598,20
600315.SH,B,1289175,20
600315.SH,B,1700789,20
600315.SH,S,990,10
600315.SH,S,232975,10
600315.SH,S,455291,10
600315.SH,S,669848,10
600315.SH,S,883598,10
600315.SH,S,1085659,10
600315.SH,S,1289175,10
600315.SH,S,1493888,10
600315.SH,S,1700789,10
600315.SH,S,1914299,10
600316.SH,B,1156,20
600316.SH,B,455548,20
600316.SH,B,883337,20
600316.SH,B,1289160,20
600316.SH,B,1700798,20
600316.SH,S,1156,10
600316.SH,S,232986,10
600316.SH,S,455548,10
600316.SH,S,669533,10
600316.SH,S,883337,10
600316.SH,S,1085270,10
600316.SH,S,1289160,10
600316.SH,S,1493903,10
600316.SH,S,1700798,10
600316.SH,S,1914375,10
600325.SH,B,1063,20
600325.SH,B,455256,20
600325.SH,B,883184,20
600325.SH,B,1289219,20
600325.SH,B,1700763,20
600325.SH,S,1063,10
600325.SH,S,232936,10
600325.SH,S,455256,10
600325.SH,S,669634,10
600325.SH,S,883184,10
600325.SH,S,1085279,10
600325.SH,S,1289219,10
600325.SH,S,1493918,10
600325.SH,S,1700763,10
600325.SH,S,1914219,10
600329.SH,B,979,20
600329.SH,B,455361,20
600329.SH,B,883324,20
600329.SH,B,1289161,20
600329.SH,B,1700751,20
600329.SH,S,979,10
600329.SH,S,232879,10
600329.SH,S,455361,10
600329.SH,S,669593,10
600329.SH,S,883324,10
600329.SH,S,1085605,10
600329.SH,S,1289161,10
600329.SH,S,1493833,10
600329.SH,S,1700751,10
600329.SH,S,1914352,10
600339.SH,B,1043,20
600339.SH,B,455576,20
600339.SH,B,883291,20
600339.SH,B,1289364,20
600339.SH,B,1700544,20
600339.SH,S,1043,10
600339.SH,S,233244,10
600339.SH,S,455576,10
600339.SH,S,669956,10
600339.SH,S,883291,10
600339.SH,S,1085569,10
600339.SH,S,1289364,10
600339.SH,S,1494100,10
600339.SH,S,1700544,10
600339.SH,S,1914538,10
600348.SH,B,679,20
600348.SH,B,455203,20
600348.SH,B,883229,20
600348.SH,B,1289098,20
600348.SH,B,1700568,20
600348.SH,S,679,10
600348.SH,S,232928,10
600348.SH,S,455203,10
600348.SH,S,669544,10
600348.SH,S,883229,10
600348.SH,S,1085637,10
600348.SH,S,1289098,10
600348.SH,S,1493794,10
600348.SH,S,1700568,10
600348.SH,S,1914227,10
600350.SH,B,1127,20
600350.SH,B,455701,20
600350.SH,B,883510,20
600350.SH,B,1289085,20
600350.SH,B,1700502,20
600350.SH,S,1127,10
600350.SH,S,233208,10
600350.SH,S,455701,10
600350.SH,S,669914,10
600350.SH,S,883510,10
600350.SH,S,1085693,10
600350.SH,S,1289085,10
600350.SH,S,1493879,10
600350.SH,S,1700502,10
600350.SH,S,1916358,10
600352.SH,B,1056,20
600352.SH,B,455535,20
600352.SH,B,883321,20
600352.SH,B,1289374,20
600352.SH,B,1700753,20
600352.SH,S,1056,10
600352.SH,S,233352,10
600352.SH,S,455535,10
600352.SH,S,669592,10
600352.SH,S,883321,10
600352.SH,S,1085589,10
600352.SH,S,1289374,10
600352.SH,S,1494131,10
600352.SH,S,1700753,10
600352.SH,S,1914542,10
600369.SH,B,650,20
600369.SH,B,455534,20
600369.SH,B,883511,20
600369.SH,B,1289217,20
600369.SH,B,1700749,20
600369.SH,S,650,10
600369.SH,S,232945,10
600369.SH,S,455534,10
600369.SH,S,669836,10
600369.SH,S,883511,10
600369.SH,S,1085696,10
600369.SH,S,1289217,10
600369.SH,S,1493928,10
600369.SH,S,1700749,10
600369.SH,S,1914573,10
600373.SH,B,954,20
600373.SH,B,455354,20
600373.SH,B,883504,20
600373.SH,B,1289129,20
600373.SH,B,1700803,20
600373.SH,S,954,10
600373.SH,S,232951,10
600373.SH,S,455354,10
600373.SH,S,669573,10
600373.SH,S,883504,10
600373.SH,S,1085726,10
600373.SH,S,1289129,10
600373.SH,S,1494143,10
600373.SH,S,1700803,10
600373.SH,S,1914200,10
600376.SH,B,1090,20
600376.SH,B,455325,20
600376.SH,B,883251,20
600376.SH,B,1289209,20
600376.SH,B,1700572,20
600376.SH,S,1090,10
600376.SH,S,232888,10
600376.SH,S,455325,10
600376.SH,S,669604,10
600376.SH,S,883251,10
600376.SH,S,1085680,10
600376.SH,S,1289209,10
600376.SH,S,1493813,10
600376.SH,S,1700572,10
600376.SH,S,1914246,10
600377.SH,B,1161,20
600377.SH,B,455268,20
600377.SH,B,883191,20
600377.SH,B,1289066,20
600377.SH,B,1700889,20
600377.SH,S,1161,10
600377.SH,S,232893,10
600377.SH,S,455268,10
600377.SH,S,669831,10
600377.SH,S,883191,10
600377.SH,S,1085695,10
600377.SH,S,1289066,10
600377.SH,S,1494228,10
600377.SH,S,1700889,10
600377.SH,S,1916976,10
600378.SH,B,976,20
600378.SH,B,455784,20
600378.SH,B,884981,20
600378.SH,B,1289092,20
600378.SH,B,1700597,20
600378.SH,S,976,10
600378.SH,S,232876,10
600378.SH,S,455784,10
600378.SH,S,669839,10
600378.SH,S,884981,10
600378.SH,S,1085609,10
600378.SH,S,1289092,10
600378.SH,S,1493791,10
600378.SH,S,1700597,10
600378.SH,S,1914586,10
600380.SH,B,1032,20
600380.SH,B,455236,20
600380.SH,B,883536,20
600380.SH,B,1289145,20
600380.SH,B,1700479,20
600380.SH,S,1032,10
600380.SH,S,232906,10
600380.SH,S,455236,10
600380.SH,S,669899,10
600380.SH,S,883536,10
600380.SH,S,1085624,10
600380.SH,S,1289145,10
600380.SH,S,1494122,10
600380.SH,S,1700479,10
600380.SH,S,1914547,10
600390.SH,B,1162,20
600390.SH,B,455604,20
600390.SH,B,883701,20
600390.SH,B,1289224,20
600390.SH,B,1700505,20
600390.SH,S,1162,10
600390.SH,S,232966,10
600390.SH,S,455604,10
600390.SH,S,669584,10
600390.SH,S,883701,10
600390.SH,S,1085679,10
600390.SH,S,1289224,10
600390.SH,S,1493884,10
600390.SH,S,1700505,10
600390.SH,S,1914294,10
600392.SH,B,1055,20
600392.SH,B,455287,20
600392.SH,B,883299,20
600392.SH,B,1289387,20
600392.SH,B,1700466,20
600392.SH,S,1055,10
600392.SH,S,233011,10
600392.SH,S,455287,10
600392.SH,S,669622,10
600392.SH,S,883299,10
600392.SH,S,1085604,10
600392.SH,S,1289387,10
600392.SH,S,1494105,10
600392.SH,S,1700466,10
600392.SH,S,1914363,10
600398.SH,B,958,20
600398.SH,B,455356,20
600398.SH,B,883267,20
600398.SH,B,1289196,20
600398.SH,B,1700821,20
600398.SH,S,958,10
600398.SH,S,232967,10
600398.SH,S,455356,10
600398.SH,S,669795,10
600398.SH,S,883267,10
600398.SH,S,1085678,10
600398.SH,S,1289196,10
600398.SH,S,1493862,10
600398.SH,S,1700821,10
600398.SH,S,1914543,10
600399.SH,B,1074,20
600399.SH,B,455208,20
600399.SH,B,883218,20
600399.SH,B,1289140,20
600399.SH,B,1700475,20
600399.SH,S,1074,10
600399.SH,S,232910,10
600399.SH,S,455208,10
600399.SH,S,669490,10
600399.SH,S,883218,10
600399.SH,S,1085550,10
600399.SH,S,1289140,10
600399.SH,S,1493855,10
600399.SH,S,1700475,10
600399.SH,S,1914268,10
600406.SH,B,1152,20
600406.SH,B,455207,20
600406.SH,B,883190,20
600406.SH,B,1289107,20
600406.SH,B,1700494,20
600406.SH,S,1152,10
600406.SH,S,233221,10
600406.SH,S,455207,10
600406.SH,S,669507,10
600406.SH,S,883190,10
600406.SH,S,1085623,10
600406.SH,S,1289107,10
600406.SH,S,1493785,10
600406.SH,S,1700494,10
600406.SH,S,1914558,10
600409.SH,B,1093,20
600409.SH,B,455995,20
600409.SH,B,883216,20
600409.SH,B,1289071,20
600409.SH,B,1700787,20
600409.SH,S,1093,10
600409.SH,S,232948,10
600409.SH,S,455995,10
600409.SH,S,669552,10
600409.SH,S,883216,10
600409.SH,S,1085725,10
600409.SH,S,1289071,10
600409.SH,S,1494130,10
600409.SH,S,1700787,10
600409.SH,S,1914535,10
600415.SH,B,1042,20
600415.SH,B,455581,20
600415.SH,B,883516,20
600415.SH,B,1289423,20
600415.SH,B,1700492,20
600415.SH,S,1042,10
600415.SH,S,232885,10
600415.SH,S,455581,10
600415.SH,S,669786,10
600415.SH,S,883516,10
600415.SH,S,1085568,10
600415.SH,S,1289423,10
600415.SH,S,1493842,10
600415.SH,S,1700492,10
600415.SH,S,1914244,10
600418.SH,B,684,20
600418.SH,B,455317,20
600418.SH,B,883491,20
600418.SH,B,1289174,20
600418.SH,B,1700761,20
600418.SH,S,684,10
600418.SH,S,232969,10
600418.SH,S,455317,10
600418.SH,S,669607,10
600418.SH,S,883491,10
600418.SH,S,1085658,10
600418.SH,S,1289174,10
600418.SH,S,1494104,10
600418.SH,S,1700761,10
600418.SH,S,1914595,10
600435.SH,B,709,20
600435.SH,B,455588,20
600435.SH,B,883208,20
600435.SH,B,1289102,20
600435.SH,B,1700564,20
600435.SH,S,709,10
600435.SH,S,232930,10
600435.SH,S,455588,10
600435.SH,S,669551,10
600435.SH,S,883208,10
600435.SH,S,1085622,10
600435.SH,S,1289102,10
600435.SH,S,1493920,10
600435.SH,S,1700564,10
600435.SH,S,1914276,10
600438.SH,B,705,20
600438.SH,B,455243,20
600438.SH,B,883249,20
600438.SH,B,1289094,20
600438.SH,B,1700477,20
600438.SH,S,705,10
600438.SH,S,232922,10
600438.SH,S,455243,10
600438.SH,S,669487,10
600438.SH,S,883249,10
600438.SH,S,1085639,10
600438.SH,S,1289094,10
600438.SH,S,1493831,10
600438.SH,S,1700477,10
600438.SH,S,1914287,10
600482.SH,B,1085,20
600482.SH,B,456030,20
600482.SH,B,884172,20
600482.SH,B,1289415,20
600482.SH,B,1703576,20
600482.SH,S,1085,10
600482.SH,S,234665,10
600482.SH,S,456030,10
600482.SH,S,671481,10
600482.SH,S,884172,10
600482.SH,S,1085796,10
600482.SH,S,1289415,10
600482.SH,S,1496843,10
600482.SH,S,1703576,10
600482.SH,S,1914792,10
600486.SH,B,1062,20
600486.SH,B,455324,20
600486.SH,B,883529,20
600486.SH,B,1289623,20
600486.SH,B,1700985,20
600486.SH,S,1062,10
600486.SH,S,233006,10
600486.SH,S,455324,10
600486.SH,S,669827,10
600486.SH,S,883529,10
600486.SH,S,1085746,10
600486.SH,S,1289623,10
600486.SH,S,1493817,10
600486.SH,S,1700985,10
600486.SH,S,1914373,10
600487.SH,B,691,20
600487.SH,B,455577,20
600487.SH,B,883220,20
600487.SH,B,1289070,20
600487.SH,B,1700954,20
600487.SH,S,691,10
600487.SH,S,232896,10
600487.SH,S,455577,10
600487.SH,S,669637,10
600487.SH,S,883220,10
600487.SH,S,1085607,10
600487.SH,S,1289070,10
600487.SH,S,1493781,10
600487.SH,S,1700954,10
600487.SH,S,1914539,10
600489.SH,B,1041,20
600489.SH,B,455214,20
600489.SH,B,883250,20
600489.SH,B,1289064,20
600489.SH,B,1700442,20
600489.SH,S,1041,10
600489.SH,S,233292,10
600489.SH,S,455214,10
600489.SH,S,669482,10
600489.SH,S,883250,10
600489.SH,S,1085271,10
600489.SH,S,1289064,10
600489.SH,S,1493790,10
600489.SH,S,1700442,10
600489.SH,S,1914250,10
600497.SH,B,960,20
600497.SH,B,455204,20
600497.SH,B,883272,20
600497.SH,B,1289181,20
600497.SH,B,1700807,20
600497.SH,S,960,10
600497.SH,S,233239,10
600497.SH,S,455204,10
600497.SH,S,669812,10
600497.SH,S,883272,10
600497.SH,S,1085641,10
600497.SH,S,1289181,10
600497.SH,S,1494171,10
600497.SH,S,1700807,10
600497.SH,S,1914229,10
600498.SH,B,1081,20
600498.SH,B,455340,20
600498.SH,B,883305,20
600498.SH,B,1289091,20
600498.SH,B,1700918,20
600498.SH,S,1081,10
600498.SH,S,233010,10
600498.SH,S,455340,10
600498.SH,S,670011,10
600498.SH,S,883305,10
600498.SH,S,1085744,10
600498.SH,S,1289091,10
600498.SH,S,1494149,10
600498.SH,S,1700918,10
600498.SH,S,1914273,10
600499.SH,B,1165,20
600499.SH,B,455524,20
600499.SH,B,883189,20
600499.SH,B,1289406,20
600499.SH,B,1700777,20
600499.SH,S,1165,10
600499.SH,S,233193,10
600499.SH,S,455524,10
600499.SH,S,669835,10
600499.SH,S,883189,10
600499.SH,S,1085761,10
600499.SH,S,1289406,10
600499.SH,S,1494106,10
600499.SH,S,1700777,10
600499.SH,S,1914587,10
600500.SH,B,1139,20
600500.SH,B,455227,20
600500.SH,B,883209,20
600500.SH,B,1289170,20
600500.SH,B,1700453,20
600500.SH,S,1139,10
600500.SH,S,233038,10
600500.SH,S,455227,10
600500.SH,S,669623,10
600500.SH,S,883209,10
600500.SH,S,1085701,10
600500.SH,S,1289170,10
600500.SH,S,1494103,10
600500.SH,S,1700453,10
600500.SH,S,1914589,10
600507.SH,B,675,20
600507.SH,B,455322,20
600507.SH,B,883294,20
600507.SH,B,1289391,20
600507.SH,B,1700530,20
600507.SH,S,675,10
600507.SH,S,233202,10
600507.SH,S,455322,10
600507.SH,S,670047,10
600507.SH,S,883294,10
600507.SH,S,1085636,10
600507.SH,S,1289391,10
600507.SH,S,1493818,10
600507.SH,S,1700530,10
600507.SH,S,1914360,10
600511.SH,B,986,20
600511.SH,B,455596,20
600511.SH,B,883518,20
600511.SH,B,1289373,20
600511.SH,B,1700533,20
600511.SH,S,986,10
600511.SH,S,232996,10
600511.SH,S,455596,10
600511.SH,S,669571,10
600511.SH,S,883518,10
600511.SH,S,1085749,10
600511.SH,S,1289373,10
600511.SH,S,1494129,10
600511.SH,S,1700533,10
600511.SH,S,1914358,10
600516.SH,B,1045,20
600516.SH,B,455337,20
600516.SH,B,883329,20
600516.SH,B,1289417,20
600516.SH,B,1700519,20
600516.SH,S,1045,10
600516.SH,S,232973,10
600516.SH,S,455337,10
600516.SH,S,669813,10
600516.SH,S,883329,10
600516.SH,S,1085743,10
600516.SH,S,1289417,10
600516.SH,S,1493947,10
600516.SH,S,1700519,10
600516.SH,S,1914588,10
600517.SH,B,674,20
600517.SH,B,456111,20
600517.SH,B,885582,20
600517.SH,B,1289504,20
600517.SH,B,1700464,20
600517.SH,S,674,10
600517.SH,S,234293,10
600517.SH,S,456111,10
600517.SH,S,669841,10
600517.SH,S,885582,10
600517.SH,S,1085561,10
600517.SH,S,1289504,10
600517.SH,S,1494167,10
600517.SH,S,1700464,10
600517.SH,S,1914576,10
600521.SH,B,953,20
600521.SH,B,455353,20
600521.SH,B,883317,20
600521.SH,B,1289192,20
600521.SH,B,1700579,20
600521.SH,S,953,10
600521.SH,S,233037,10
600521.SH,S,455353,10
600521.SH,S,669602,10
600521.SH,S,883317,10
600521.SH,S,1085567,10
600521.SH,S,1289192,10
600521.SH,S,1493898,10
600521.SH,S,1700579,10
600521.SH,S,1914357,10
600528.SH,B,649,20
600528.SH,B,455343,20
600528.SH,B,883297,20
600528.SH,B,1289120,20
600528.SH,B,1700994,20
600528.SH,S,649,10
600528.SH,S,233191,10
600528.SH,S,455343,10
600528.SH,S,669792,10
600528.SH,S,883297,10
600528.SH,S,1085566,10
600528.SH,S,1289120,10
600528.SH,S,1493864,10
600528.SH,S,1700994,10
600528.SH,S,1914367,10
600529.SH,B,968,20
600529.SH,B,455543,20
600529.SH,B,883219,20
600529.SH,B,1289774,20
600529.SH,B,1700590,20
600529.SH,S,968,10
600529.SH,S,232908,10
600529.SH,S,455543,10
600529.SH,S,669890,10
600529.SH,S,883219,10
600529.SH,S,1085613,10
600529.SH,S,1289774,10
600529.SH,S,1494210,10
600529.SH,S,1700590,10
600529.SH,S,1914260,10
600535.SH,B,1170,20
600535.SH,B,455253,20
600535.SH,B,883496,20
600535.SH,B,1289188,20
600535.SH,B,1700514,20
600535.SH,S,1170,10
600535.SH,S,233437,10
600535.SH,S,455253,10
600535.SH,S,669802,10
600535.SH,S,883496,10
600535.SH,S,1085269,10
600535.SH,S,1289188,10
600535.SH,S,1493870,10
600535.SH,S,1700514,10
600535.SH,S,1915130,10
600536.SH,B,1020,20
600536.SH,B,455313,20
600536.SH,B,883526,20
600536.SH,B,1289385,20
600536.SH,B,1700782,20
600536.SH,S,1020,10
600536.SH,S,232987,10
600536.SH,S,455313,10
600536.SH,S,669833,10
600536.SH,S,883526,10
600536.SH,S,1085560,10
600536.SH,S,1289385,10
600536.SH,S,1493867,10
600536.SH,S,1700782,10
600536.SH,S,1914223,10
600546.SH,B,998,20
600546.SH,B,455554,20
600546.SH,B,883546,20
600546.SH,B,1289396,20
600546.SH,B,1700534,20
600546.SH,S,998,10
600546.SH,S,233308,10
600546.SH,S,455554,10
600546.SH,S,669583,10
600546.SH,S,883546,10
600546.SH,S,1085284,10
600546.SH,S,1289396,10
600546.SH,S,1494111,10
600546.SH,S,1700534,10
600546.SH,S,1914324,10
600549.SH,B,1029,20
600549.SH,B,455355,20
600549.SH,B,883311,20
600549.SH,B,1289074,20
600549.SH,B,1700465,20
600549.SH,S,1029,10
600549.SH,S,232943,10
600549.SH,S,455355,10
600549.SH,S,669613,10
600549.SH,S,883311,10
600549.SH,S,1085704,10
600549.SH,S,1289074,10
600549.SH,S,1493925,10
600549.SH,S,1700465,10
600549.SH,S,1914284,10
600556.SH,B,997,20
600556.SH,B,455541,20
600556.SH,B,883640,20
600556.SH,B,1289128,20
600556.SH,B,1700493,20
600556.SH,S,997,10
600556.SH,S,233223,10
600556.SH,S,455541,10
600556.SH,S,669884,10
600556.SH,S,883640,10
600556.SH,S,1085673,10
600556.SH,S,1289128,10
600556.SH,S,1493843,10
600556.SH,S,1700493,10
600556.SH,S,1914256,10
600563.SH,B,1079,20
600563.SH,B,455264,20
600563.SH,B,883199,20
600563.SH,B,1289121,20
600563.SH,B,1700794,20
600563.SH,S,1079,10
600563.SH,S,233014,10
600563.SH,S,455264,10
600563.SH,S,669532,10
600563.SH,S,883199,10
600563.SH,S,1085542,10
600563.SH,S,1289121,10
600563.SH,S,1493814,10
600563.SH,S,1700794,10
600563.SH,S,1914342,10
600566.SH,B,700,20
600566.SH,B,455311,20
600566.SH,B,883543,20
600566.SH,B,1289183,20
600566.SH,B,1700528,20
600566.SH,S,700,10
600566.SH,S,232985,10
600566.SH,S,455311,10
600566.SH,S,669563,10
600566.SH,S,883543,10
600566.SH,S,1085732,10
600566.SH,S,1289183,10
600566.SH,S,1493905,10
600566.SH,S,1700528,10
600566.SH,S,1914554,10
600567.SH,B,1088,20
600567.SH,B,455352,20
600567.SH,B,883302,20
600567.SH,B,1289194,20
600567.SH,B,1700535,20
600567.SH,S,1088,10
600567.SH,S,233220,10
600567.SH,S,455352,10
600567.SH,S,669564,10
600567.SH,S,883302,10
600567.SH,S,1085577,10
600567.SH,S,1289194,10
600567.SH,S,1494132,10
600567.SH,S,1700535,10
600567.SH,S,1914581,10
600580.SH,B,1178,20
600580.SH,B,455564,20
600580.SH,B,883266,20
600580.SH,B,1289948,20
600580.SH,B,1700748,20
600580.SH,S,1178,10
600580.SH,S,233250,10
600580.SH,S,455564,10
600580.SH,S,669830,10
600580.SH,S,883266,10
600580.SH,S,1085635,10
600580.SH,S,1289948,10
600580.SH,S,1494617,10
600580.SH,S,1700748,10
600580.SH,S,1914281,10
600582.SH,B,1006,20
600582.SH,B,455241,20
600582.SH,B,883252,20
600582.SH,B,1289139,20
600582.SH,B,1700469,20
600582.SH,S,1006,10
600582.SH,S,232905,10
600582.SH,S,455241,10
600582.SH,S,669534,10
600582.SH,S,883252,10
600582.SH,S,1085274,10
600582.SH,S,1289139,10
600582.SH,S,1493834,10
600582.SH,S,1700469,10
600582.SH,S,1914258,10
600585.SH,B,957,20
600585.SH,B,455584,20
600585.SH,B,883647,20
600585.SH,B,1289368,20
600585.SH,B,1700759,20
600585.SH,S,957,10
600585.SH,S,233245,10
600585.SH,S,455584,10
600585.SH,S,669809,10
600585.SH,S,883647,10
600585.SH,S,1085634,10
600585.SH,S,1289368,10
600585.SH,S,1494124,10
600585.SH,S,1700759,10
600585.SH,S,1914243,10
600597.SH,B,1160,20
600597.SH,B,455575,20
600597.SH,B,883490,20
600597.SH,B,1289371,20
600597.SH,B,1700778,20
600597.SH,S,1160,10
600597.SH,S,233230,10
600597.SH,S,455575,10
600597.SH,S,669838,10
600597.SH,S,883490,10
600597.SH,S,1085694,10
600597.SH,S,1289371,10
600597.SH,S,1494164,10
600597.SH,S,1700778,10
600597.SH,S,1914228,10
600598.SH,B,648,20
600598.SH,B,455598,20
600598.SH,B,883194,20
600598.SH,B,1289104,20
600598.SH,B,1700488,20
600598.SH,S,648,10
600598.SH,S,232882,10
600598.SH,S,455598,10
600598.SH,S,669526,10
600598.SH,S,883194,10
600598.SH,S,1085731,10
600598.SH,S,1289104,10
600598.SH,S,1493796,10
600598.SH,S,1700488,10
600598.SH,S,1914261,10
600623.SH,B,1131,20
600623.SH,B,455521,20
600623.SH,B,883535,20
600623.SH,B,1289401,20
600623.SH,B,1700769,20
600623.SH,S,1131,10
600623.SH,S,232983,10
600623.SH,S,455521,10
600623.SH,S,669616,10
600623.SH,S,883535,10
600623.SH,S,1085285,10
600623.SH,S,1289401,10
600623.SH,S,1493823,10
600623.SH,S,1700769,10
600623.SH,S,1916018,10
600637.SH,B,1180,20
600637.SH,B,455357,20
600637.SH,B,883183,20
600637.SH,B,1289171,20
600637.SH,B,1700458,20
600637.SH,S,1180,10
600637.SH,S,233263,10
600637.SH,S,455357,10
600637.SH,S,669790,10
600637.SH,S,883183,10
600637.SH,S,1085588,10
600637.SH,S,1289171,10
600637.SH,S,1494168,10
600637.SH,S,1700458,10
600637.SH,S,1914304,10
600642.SH,B,1058,20
600642.SH,B,455732,20
600642.SH,B,883556,20
600642.SH,B,1289379,20
600642.SH,B,1700771,20
600642.SH,S,1058,10
600642.SH,S,233002,10
600642.SH,S,455732,10
600642.SH,S,669568,10
600642.SH,S,883556,10
600642.SH,S,1085803,10
600642.SH,S,1289379,10
600642.SH,S,1494108,10
600642.SH,S,1700771,10
600642.SH,S,1914253,10
600648.SH,B,1028,20
600648.SH,B,455590,20
600648.SH,B,883528,20
600648.SH,B,1289206,20
600648.SH,B,1701379,20
600648.SH,S,1028,10
600648.SH,S,236652,10
600648.SH,S,455590,10
600648.SH,S,669611,10
600648.SH,S,883528,10
600648.SH,S,1085263,10
600648.SH,S,1289206,10
600648.SH,S,1493951,10
600648.SH,S,1701379,10
600648.SH,S,1914577,10
600655.SH,B,1084,20
600655.SH,B,455238,20
600655.SH,B,883483,20
600655.SH,B,1290349,20
600655.SH,B,1700471,20
600655.SH,S,1084,10
600655.SH,S,232913,10
600655.SH,S,455238,10
600655.SH,S,669542,10
600655.SH,S,883483,10
600655.SH,S,1085773,10
600655.SH,S,1290349,10
600655.SH,S,1493838,10
600655.SH,S,1700471,10
600655.SH,S,1914724,10
600667.SH,B,952,20
600667.SH,B,455558,20
600667.SH,B,884904,20
600667.SH,B,1289086,20
600667.SH,B,1700993,20
600667.SH,S,952,10
600667.SH,S,233265,10
600667.SH,S,455558,10
600667.SH,S,669776,10
600667.SH,S,884904,10
600667.SH,S,1085718,10
600667.SH,S,1289086,10
600667.SH,S,1493909,10
600667.SH,S,1700993,10
600667.SH,S,1914247,10
600673.SH,B,703,20
600673.SH,B,455557,20
600673.SH,B,883560,20
600673.SH,B,1289599,20
600673.SH,B,1700447,20
600673.SH,S,703,10
600673.SH,S,233248,10
600673.SH,S,455557,10
600673.SH,S,669844,10
600673.SH,S,883560,10
600673.SH,S,1085781,10
600673.SH,S,1289599,10
600673.SH,S,1494169,10
600673.SH,S,1700447,10
600673.SH,S,1914293,10
600699.SH,B,1019,20
600699.SH,B,455689,20
600699.SH,B,883295,20
600699.SH,B,1289133,20
600699.SH,B,1700461,20
600699.SH,S,1019,10
600699.SH,S,232942,10
600699.SH,S,455689,10
600699.SH,S,669539,10
600699.SH,S,883295,10
600699.SH,S,1085782,10
600699.SH,S,1289133,10
600699.SH,S,1493853,10
600699.SH,S,1700461,10
600699.SH,S,1914254,10
600704.SH,B,1005,20
600704.SH,B,455307,20
600704.SH,B,883584,20
600704.SH,B,1289369,20
600704.SH,B,1700788,20
600704.SH,S,1005,10
600704.SH,S,233236,10
600704.SH,S,455307,10
600704.SH,S,669846,10
600704.SH,S,883584,10
600704.SH,S,1085657,10
600704.SH,S,1289369,10
600704.SH,S,1493832,10
600704.SH,S,1700788,10
600704.SH,S,1914575,10
600705.SH,B,1149,20
600705.SH,B,455526,20
600705.SH,B,883215,20
600705.SH,B,1289535,20
600705.SH,B,1700508,20
600705.SH,S,1149,10
600705.SH,S,232891,10
600705.SH,S,455526,10
600705.SH,S,669540,10
600705.SH,S,883215,10
600705.SH,S,1085760,10
600705.SH,S,1289535,10
600705.SH,S,1494212,10
600705.SH,S,1700508,10
600705.SH,S,1914221,10
600707.SH,B,1130,20
600707.SH,B,455252,20
600707.SH,B,883300,20
600707.SH,B,1289221,20
600707.SH,B,1700921,20
600707.SH,S,1130,10
600707.SH,S,233258,10
600707.SH,S,455252,10
600707.SH,S,669559,10
600707.SH,S,883300,10
600707.SH,S,1085759,10
600707.SH,S,1289221,10
600707.SH,S,1494155,10
600707.SH,S,1700921,10
600707.SH,S,1914259,10
600718.SH,B,1059,20
600718.SH,B,455605,20
600718.SH,B,883205,20
600718.SH,B,1289513,20
600718.SH,B,1700895,20
600718.SH,S,1059,10
600718.SH,S,233225,10
600718.SH,S,455605,10
600718.SH,S,669787,10
600718.SH,S,883205,10
600718.SH,S,1085774,10
600718.SH,S,1289513,10
600718.SH,S,1493800,10
600718.SH,S,1700895,10
600718.SH,S,1914362,10
600728.SH,B,1151,20
600728.SH,B,455527,20
600728.SH,B,883332,20
600728.SH,B,1289078,20
600728.SH,B,1700587,20
600728.SH,S,1151,10
600728.SH,S,233015,10
600728.SH,S,455527,10
600728.SH,S,669908,10
600728.SH,S,883332,10
600728.SH,S,1085585,10
